run,seed,model,candidate_id,params,inner_train_n,validation_n,validation_AUPRC,validation_F1_threshold
2,43,SGDClassifier,33,"{""alpha"": 2.439289941285224e-05, ""class_weight"": null, ""l1_ratio"": 0.6884681433719848, ""loss"": ""modified_huber"", ""penalty"": ""l2""}",39654,9914,0.7264111053125724,0.5104129767974979
2,43,SGDClassifier,34,"{""alpha"": 1.3794955720203884e-06, ""class_weight"": ""balanced"", ""l1_ratio"": 0.6876859694636093, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.6741677024320598,0.990659736319002
2,43,SGDClassifier,35,"{""alpha"": 7.045055368037441e-05, ""class_weight"": ""balanced"", ""l1_ratio"": 0.6932055885561806, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.8009426972825371,0.8440366116705049
2,43,SGDClassifier,36,"{""alpha"": 0.0075963072541007605, ""class_weight"": null, ""l1_ratio"": 0.502963725825189, ""loss"": ""modified_huber"", ""penalty"": ""l2""}",39654,9914,0.8067114906502422,0.2157711567138748
2,43,SGDClassifier,37,"{""alpha"": 4.477689924743819e-05, ""class_weight"": null, ""l1_ratio"": 0.6222739090820084, ""loss"": ""log_loss"", ""penalty"": ""l1""}",39654,9914,0.7457086183824946,0.3444848420539637
2,43,SGDClassifier,38,"{""alpha"": 0.00015171262931268841, ""class_weight"": ""balanced"", ""l1_ratio"": 0.8344486307202547, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.7267234697925913,0.7864147937198909
2,43,SGDClassifier,39,"{""alpha"": 0.0003157434339968435, ""class_weight"": null, ""l1_ratio"": 0.0946593034547688, ""loss"": ""log_loss"", ""penalty"": ""l1""}",39654,9914,0.7345998463481218,0.1405519243039261
2,43,SGDClassifier,40,"{""alpha"": 1.7547435848111787e-06, ""class_weight"": ""balanced"", ""l1_ratio"": 0.3238739114698312, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.725783803099973,0.9889496742266078
2,43,SGDClassifier,41,"{""alpha"": 0.002828214414513028, ""class_weight"": ""balanced"", ""l1_ratio"": 0.9120125765335345, ""loss"": ""log_loss"", ""penalty"": ""l2""}",39654,9914,0.7653603703936597,0.605970894110903
2,43,SGDClassifier,42,"{""alpha"": 0.005746565934046471, ""class_weight"": null, ""l1_ratio"": 0.33987264612004603, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.5159199417857356,0.1216038212656615
2,43,SGDClassifier,43,"{""alpha"": 9.51420818745544e-06, ""class_weight"": ""balanced"", ""l1_ratio"": 0.10094002984342013, ""loss"": ""modified_huber"", ""penalty"": ""elasticnet""}",39654,9914,0.6395553261122529,0.9229474978857216
2,43,SGDClassifier,44,"{""alpha"": 0.00013206013631829184, ""class_weight"": ""balanced"", ""l1_ratio"": 0.7202580471137188, ""loss"": ""modified_huber"", ""penalty"": ""l2""}",39654,9914,0.7807924351526946,0.7233414893358613
2,43,SGDClassifier,45,"{""alpha"": 7.975766042835663e-06, ""class_weight"": null, ""l1_ratio"": 0.09095022009660592, ""loss"": ""log_loss"", ""penalty"": ""l2""}",39654,9914,0.8405284080004312,0.4540235347659923
2,43,SGDClassifier,46,"{""alpha"": 0.00012938596705112227, ""class_weight"": null, ""l1_ratio"": 0.38213759231860317, ""loss"": ""modified_huber"", ""penalty"": ""l1""}",39654,9914,0.5559283464585164,0.3146729682694342
2,43,SGDClassifier,47,"{""alpha"": 0.0001256971250730491, ""class_weight"": null, ""l1_ratio"": 0.8178394602139295, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.7899677491886135,0.2335232764277485
2,43,SGDClassifier,48,"{""alpha"": 1.0756724553792356e-06, ""class_weight"": ""balanced"", ""l1_ratio"": 0.4387880180773059, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.7036059352655472,0.9676009636605852
2,43,SGDClassifier,49,"{""alpha"": 1.7036710205258213e-06, ""class_weight"": null, ""l1_ratio"": 0.8446017188752856, ""loss"": ""log_loss"", ""penalty"": ""l2""}",39654,9914,0.815339148127296,0.4242929292062084
2,43,SGDClassifier,50,"{""alpha"": 1.0081143657954485e-05, ""class_weight"": ""balanced"", ""l1_ratio"": 0.1595617856658404, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.7924332125262562,0.8980079776752918
2,43,ComplementNB,1,"{""alpha"": 0.0015419822290139136, ""norm"": false}",39654,9914,0.3952352637081144,1.0
2,43,ComplementNB,2,"{""alpha"": 0.41905604641935645, ""norm"": false}",39654,9914,0.3812311621969413,1.0
2,43,ComplementNB,3,"{""alpha"": 0.2470329850746694, ""norm"": false}",39654,9914,0.382054062111246,1.0
2,43,ComplementNB,4,"{""alpha"": 0.009772419005483812, ""norm"": false}",39654,9914,0.3902680901705493,0.9999999999999858
2,43,ComplementNB,5,"{""alpha"": 0.007614184543282095, ""norm"": false}",39654,9914,0.3913708291017968,1.0
2,43,ComplementNB,6,"{""alpha"": 0.02543792067266549, ""norm"": false}",39654,9914,0.3892643907155443,1.0
2,43,ComplementNB,7,"{""alpha"": 1.0308353712702, ""norm"": true}",39654,9914,0.4898787728697306,0.5000031812788626
2,43,ComplementNB,8,"{""alpha"": 0.16880362871182902, ""norm"": true}",39654,9914,0.4893811655938236,0.5000039730748355
2,43,ComplementNB,9,"{""alpha"": 0.0017988262244215247, ""norm"": false}",39654,9914,0.3951805933226112,1.0
2,43,ComplementNB,10,"{""alpha"": 0.3195411284453064, ""norm"": false}",39654,9914,0.3821754851958184,1.0
2,43,ComplementNB,11,"{""alpha"": 6.539992761153498, ""norm"": false}",39654,9914,0.3505958762400937,0.9999996947206466
2,43,ComplementNB,12,"{""alpha"": 0.6473737855406916, ""norm"": false}",39654,9914,0.3805441315745658,1.0
2,43,ComplementNB,13,"{""alpha"": 0.6508876562323287, ""norm"": true}",39654,9914,0.4944257176130472,0.5000034002165257
2,43,ComplementNB,14,"{""alpha"": 0.014222914966001128, ""norm"": true}",39654,9914,0.4748598248417898,0.5000048603555278
2,43,ComplementNB,15,"{""alpha"": 0.01664940811842883, ""norm"": true}",39654,9914,0.4752532733974769,0.5000049085351889
2,43,ComplementNB,16,"{""alpha"": 0.005648083870817497, ""norm"": true}",39654,9914,0.4732605976161814,0.5000059159609467
2,43,ComplementNB,17,"{""alpha"": 0.09233400331231874, ""norm"": true}",39654,9914,0.4858167282985207,0.5000028747058829
2,43,ComplementNB,18,"{""alpha"": 0.008662111834913814, ""norm"": false}",39654,9914,0.3910107298693384,1.0
2,43,ComplementNB,19,"{""alpha"": 0.002190696489185769, ""norm"": false}",39654,9914,0.3951312046858088,1.0
2,43,ComplementNB,20,"{""alpha"": 0.004529605761635437, ""norm"": false}",39654,9914,0.393035934269417,1.0
2,43,ComplementNB,21,"{""alpha"": 0.023466975666907468, ""norm"": false}",39654,9914,0.3893038383633514,1.0
2,43,ComplementNB,22,"{""alpha"": 0.003339733959332546, ""norm"": true}",39654,9914,0.4719817434401702,0.5000084642807114
2,43,ComplementNB,23,"{""alpha"": 0.001009866342035512, ""norm"": true}",39654,9914,0.4700724053961366,0.5000088477250052
2,43,ComplementNB,24,"{""alpha"": 0.003909530491845216, ""norm"": true}",39654,9914,0.4727909039199599,0.5000071845126831
2,43,ComplementNB,25,"{""alpha"": 0.41274338184636583, ""norm"": true}",39654,9914,0.4971593712756115,0.5000051898537192
2,43,ComplementNB,26,"{""alpha"": 0.17261989843676234, ""norm"": true}",39654,9914,0.4896446464502154,0.500004213931896
2,43,ComplementNB,27,"{""alpha"": 9.051402650802315, ""norm"": true}",39654,9914,0.3324054268850167,0.5000000624871187
2,43,ComplementNB,28,"{""alpha"": 8.195983532554683, ""norm"": true}",39654,9914,0.3503381166959691,0.5000009221268163
2,43,ComplementNB,29,"{""alpha"": 0.0013585268285734458, ""norm"": false}",39654,9914,0.3949381595185406,1.0
2,43,ComplementNB,30,"{""alpha"": 0.306521783563433, ""norm"": false}",39654,9914,0.3822684547524587,1.0
2,43,ComplementNB,31,"{""alpha"": 0.002178689484095205, ""norm"": false}",39654,9914,0.3951365320395557,1.0
2,43,ComplementNB,32,"{""alpha"": 0.03635787100349229, ""norm"": true}",39654,9914,0.4798714596314494,0.5000040452588379
2,43,ComplementNB,33,"{""alpha"": 0.040425399041744345, ""norm"": true}",39654,9914,0.480634676933426,0.5000035752771043
2,43,ComplementNB,34,"{""alpha"": 0.003989475484512929, ""norm"": false}",39654,9914,0.3938044727637674,1.0
2,43,ComplementNB,35,"{""alpha"": 1.2511960047259005, ""norm"": true}",39654,9914,0.4877429802611045,0.5000027232718254
2,43,ComplementNB,36,"{""alpha"": 0.2704647657884787, ""norm"": false}",39654,9914,0.3822172350413886,1.0
2,43,ComplementNB,37,"{""alpha"": 0.15029725603159003, ""norm"": false}",39654,9914,0.3842747179920814,1.0
2,43,ComplementNB,38,"{""alpha"": 2.900989600090272, ""norm"": true}",39654,9914,0.4597880826709035,0.5000019679871255
2,43,ComplementNB,39,"{""alpha"": 0.0012081783820211845, ""norm"": false}",39654,9914,0.3950086773543363,1.0
2,43,ComplementNB,40,"{""alpha"": 0.0932783242817286, ""norm"": true}",39654,9914,0.4858614468212894,0.5000028605818608
2,43,ComplementNB,41,"{""alpha"": 0.1240322960074919, ""norm"": false}",39654,9914,0.3845535352560212,1.0
2,43,ComplementNB,42,"{""alpha"": 0.00739311755596527, ""norm"": false}",39654,9914,0.3913256368705496,1.0
2,43,ComplementNB,43,"{""alpha"": 0.047036036978221056, ""norm"": true}",39654,9914,0.4819870481313221,0.5000034482160779
2,43,ComplementNB,44,"{""alpha"": 0.005240378708001908, ""norm"": false}",39654,9914,0.3933235113479674,1.0
2,43,ComplementNB,45,"{""alpha"": 5.10106276109409, ""norm"": true}",39654,9914,0.4236304610833192,0.5000000463414805
2,43,ComplementNB,46,"{""alpha"": 0.003460530943606673, ""norm"": false}",39654,9914,0.3942191050972688,1.0
2,43,ComplementNB,47,"{""alpha"": 5.210967825213285, ""norm"": false}",39654,9914,0.3555326252033267,0.999999936837755
2,43,ComplementNB,48,"{""alpha"": 0.0013912286483436119, ""norm"": false}",39654,9914,0.3949332684297983,1.0
2,43,ComplementNB,49,"{""alpha"": 0.032217658312292285, ""norm"": false}",39654,9914,0.3891447120338745,1.0
2,43,ComplementNB,50,"{""alpha"": 0.027377730892857888, ""norm"": true}",39654,9914,0.4781571645601385,0.5000039355080783
3,44,LightGBM,1,"{""colsample_bytree"": 0.9946885635555406, ""learning_rate"": 0.013126592868813675, ""max_depth"": 16, ""min_child_samples"": 40, ""n_estimators"": 900, ""num_leaves"": 127, ""reg_alpha"": 0.3210337749348484, ""reg_lambda"": 0.03637564526427256, ""subsample"": 0.881450861919056, ""subsample_freq"": 1}",39654,9914,0.8755940146943693,0.6818675188348567
3,44,LightGBM,2,"{""colsample_bytree"": 0.6858661214384766, ""learning_rate"": 0.06308607030247983, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1200, ""num_leaves"": 31, ""reg_alpha"": 0.10012498455085403, ""reg_lambda"": 1.7769577972687236, ""subsample"": 0.7713696982342337, ""subsample_freq"": 1}",39654,9914,0.8832230695900173,0.6400907643346421
3,44,LightGBM,3,"{""colsample_bytree"": 0.9045073326080275, ""learning_rate"": 0.05341210872121097, ""max_depth"": 12, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 127, ""reg_alpha"": 0.0032157162598978545, ""reg_lambda"": 0.0019696157938014877, ""subsample"": 0.8075139827487663, ""subsample_freq"": 1}",39654,9914,0.8814697204675813,0.3342889368424557
3,44,LightGBM,4,"{""colsample_bytree"": 0.6454123018512349, ""learning_rate"": 0.016718507138502512, ""max_depth"": 16, ""min_child_samples"": 5, ""n_estimators"": 600, ""num_leaves"": 63, ""reg_alpha"": 0.06937699882719812, ""reg_lambda"": 0.3522050022761015, ""subsample"": 0.8856520594333628, ""subsample_freq"": 1}",39654,9914,0.8762802835331217,0.7120194057221662
3,44,LightGBM,5,"{""colsample_bytree"": 0.8549380577435681, ""learning_rate"": 0.0901491211579168, ""max_depth"": 8, ""min_child_samples"": 20, ""n_estimators"": 600, ""num_leaves"": 63, ""reg_alpha"": 0.0008022561374128985, ""reg_lambda"": 0.13055574868209643, ""subsample"": 0.8075016592025158, ""subsample_freq"": 1}",39654,9914,0.8775548007753136,0.6301793127624652
3,44,LightGBM,6,"{""colsample_bytree"": 0.9844182233687885, ""learning_rate"": 0.08104454519826822, ""max_depth"": 12, ""min_child_samples"": 40, ""n_estimators"": 300, ""num_leaves"": 95, ""reg_alpha"": 0.006112743181524985, ""reg_lambda"": 0.006662515203024241, ""subsample"": 0.7547159872588146, ""subsample_freq"": 1}",39654,9914,0.8717522798892647,0.7221858910859319
3,44,LightGBM,7,"{""colsample_bytree"": 0.8357221311267655, ""learning_rate"": 0.043969845646200954, ""max_depth"": -1, ""min_child_samples"": 5, ""n_estimators"": 900, ""num_leaves"": 127, ""reg_alpha"": 0.032814795564405135, ""reg_lambda"": 0.004082410258525998, ""subsample"": 0.7518941064697807, ""subsample_freq"": 1}",39654,9914,0.8842826305817784,0.6581423427734983
3,44,LightGBM,8,"{""colsample_bytree"": 0.6704391958015143, ""learning_rate"": 0.09709915778890699, ""max_depth"": 16, ""min_child_samples"": 40, ""n_estimators"": 900, ""num_leaves"": 63, ""reg_alpha"": 0.0023257297132282142, ""reg_lambda"": 0.036024920513411426, ""subsample"": 0.7290276579163945, ""subsample_freq"": 1}",39654,9914,0.8772893851856248,0.4844510006898893
3,44,LightGBM,9,"{""colsample_bytree"": 0.9478687508587377, ""learning_rate"": 0.03575029179108271, ""max_depth"": 16, ""min_child_samples"": 20, ""n_estimators"": 900, ""num_leaves"": 31, ""reg_alpha"": 0.009342013911416624, ""reg_lambda"": 0.0008552085805654631, ""subsample"": 0.7312916934911187, ""subsample_freq"": 1}",39654,9914,0.8824872074828863,0.6053294227887394
3,44,LightGBM,10,"{""colsample_bytree"": 0.9867626284437984, ""learning_rate"": 0.024775071409368847, ""max_depth"": -1, ""min_child_samples"": 40, ""n_estimators"": 600, ""num_leaves"": 95, ""reg_alpha"": 0.0012753455067562795, ""reg_lambda"": 0.15169903594208337, ""subsample"": 0.9764845858810633, ""subsample_freq"": 1}",39654,9914,0.890453544427887,0.6399840621203738
3,44,LightGBM,11,"{""colsample_bytree"": 0.9118347340957973, ""learning_rate"": 0.09766423730802944, ""max_depth"": -1, ""min_child_samples"": 10, ""n_estimators"": 600, ""num_leaves"": 31, ""reg_alpha"": 0.6240101939484516, ""reg_lambda"": 2.583576070195505, ""subsample"": 0.9081346250216102, ""subsample_freq"": 1}",39654,9914,0.8869874556756291,0.6483291232759673
3,44,LightGBM,12,"{""colsample_bytree"": 0.6199774191112093, ""learning_rate"": 0.01985071204912522, ""max_depth"": 16, ""min_child_samples"": 40, ""n_estimators"": 1200, ""num_leaves"": 31, ""reg_alpha"": 0.011994455542104668, ""reg_lambda"": 0.011512294978544764, ""subsample"": 0.7842206117196704, ""subsample_freq"": 1}",39654,9914,0.8748408916743373,0.7026073877714569
3,44,LightGBM,13,"{""colsample_bytree"": 0.8682683914743761, ""learning_rate"": 0.06422137814445891, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 31, ""reg_alpha"": 0.02338655811631274, ""reg_lambda"": 0.0003222928586865178, ""subsample"": 0.8190869011745073, ""subsample_freq"": 1}",39654,9914,0.8710126562425976,0.7354834788675572
3,44,LightGBM,14,"{""colsample_bytree"": 0.7893363673757575, ""learning_rate"": 0.02866007942616271, ""max_depth"": 16, ""min_child_samples"": 40, ""n_estimators"": 1200, ""num_leaves"": 127, ""reg_alpha"": 0.0036164269838009164, ""reg_lambda"": 7.134659636783189, ""subsample"": 0.7283027058572878, ""subsample_freq"": 1}",39654,9914,0.882648972790683,0.5610211555334614
3,44,LightGBM,15,"{""colsample_bytree"": 0.8528802834211884, ""learning_rate"": 0.024663773427638785, ""max_depth"": 12, ""min_child_samples"": 5, ""n_estimators"": 300, ""num_leaves"": 95, ""reg_alpha"": 0.17053934933117576, ""reg_lambda"": 0.0001237643428505401, ""subsample"": 0.9756774495935185, ""subsample_freq"": 1}",39654,9914,0.8592758727205676,0.6454307087221763
3,44,LightGBM,16,"{""colsample_bytree"": 0.9267802300622227, ""learning_rate"": 0.010912956467525799, ""max_depth"": 8, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 63, ""reg_alpha"": 0.0002372214990398783, ""reg_lambda"": 0.005402709335710785, ""subsample"": 0.8953002048604948, ""subsample_freq"": 1}",39654,9914,0.8451595220076001,0.7210923480283683
3,44,LightGBM,17,"{""colsample_bytree"": 0.8042844121172352, ""learning_rate"": 0.025507204910878996, ""max_depth"": 16, ""min_child_samples"": 10, ""n_estimators"": 300, ""num_leaves"": 95, ""reg_alpha"": 0.04668470745206066, ""reg_lambda"": 0.00014265608973559334, ""subsample"": 0.7331066961029944, ""subsample_freq"": 1}",39654,9914,0.8708221882063137,0.7379566635252817
3,44,LightGBM,18,"{""colsample_bytree"": 0.9562382524372282, ""learning_rate"": 0.015660808919677426, ""max_depth"": 12, ""min_child_samples"": 10, ""n_estimators"": 1200, ""num_leaves"": 31, ""reg_alpha"": 0.07508335451098253, ""reg_lambda"": 2.9697692264572986, ""subsample"": 0.7474080172818629, ""subsample_freq"": 1}",39654,9914,0.8658884052515712,0.6626828260666981
3,44,LightGBM,19,"{""colsample_bytree"": 0.6823542722197827, ""learning_rate"": 0.034330074810904034, ""max_depth"": 16, ""min_child_samples"": 20, ""n_estimators"": 600, ""num_leaves"": 95, ""reg_alpha"": 0.046212731604847145, ""reg_lambda"": 0.0002253433699686383, ""subsample"": 0.8432339908389923, ""subsample_freq"": 1}",39654,9914,0.8886736338671132,0.5638633867885732
3,44,LightGBM,20,"{""colsample_bytree"": 0.7172320370732933, ""learning_rate"": 0.022950189022861608, ""max_depth"": -1, ""min_child_samples"": 40, ""n_estimators"": 1200, ""num_leaves"": 63, ""reg_alpha"": 0.0020067824138095052, ""reg_lambda"": 0.7912509244706247, ""subsample"": 0.9303821687622543, ""subsample_freq"": 1}",39654,9914,0.8899989556138986,0.699542959763299
3,44,LightGBM,21,"{""colsample_bytree"": 0.8031379644442003, ""learning_rate"": 0.02973569408132378, ""max_depth"": -1, ""min_child_samples"": 40, ""n_estimators"": 300, ""num_leaves"": 95, ""reg_alpha"": 0.08151173625175781, ""reg_lambda"": 0.31526100039854116, ""subsample"": 0.7347743003290774, ""subsample_freq"": 1}",39654,9914,0.8840973267860588,0.7280765146433842
3,44,LightGBM,22,"{""colsample_bytree"": 0.7449241042799433, ""learning_rate"": 0.09667817171201804, ""max_depth"": 12, ""min_child_samples"": 20, ""n_estimators"": 1200, ""num_leaves"": 31, ""reg_alpha"": 0.0007493371193690541, ""reg_lambda"": 0.01052691060000843, ""subsample"": 0.8911965895081357, ""subsample_freq"": 1}",39654,9914,0.8736583636675128,0.7567004548804885
3,44,LightGBM,23,"{""colsample_bytree"": 0.9257662338263658, ""learning_rate"": 0.04475927959022491, ""max_depth"": 16, ""min_child_samples"": 80, ""n_estimators"": 900, ""num_leaves"": 63, ""reg_alpha"": 0.23754644955116067, ""reg_lambda"": 0.3042252417375287, ""subsample"": 0.8121754478370157, ""subsample_freq"": 1}",39654,9914,0.8796617914865135,0.601963772857843
3,44,LightGBM,24,"{""colsample_bytree"": 0.8944228009749602, ""learning_rate"": 0.02812700335400716, ""max_depth"": 12, ""min_child_samples"": 20, ""n_estimators"": 600, ""num_leaves"": 95, ""reg_alpha"": 0.000170428055224234, ""reg_lambda"": 0.0208016293300962, ""subsample"": 0.923811261023926, ""subsample_freq"": 1}",39654,9914,0.8781847771453238,0.6190259361334405
3,44,LightGBM,25,"{""colsample_bytree"": 0.8228188304188332, ""learning_rate"": 0.034042934525430224, ""max_depth"": 8, ""min_child_samples"": 5, ""n_estimators"": 300, ""num_leaves"": 95, ""reg_alpha"": 0.020997335842415428, ""reg_lambda"": 0.2977297234032477, ""subsample"": 0.9503799214219353, ""subsample_freq"": 1}",39654,9914,0.8435582557010628,0.7362729503712673
