task,Code,Product,run_n,normalized_gain_mean_pct,normalized_gain_SD_pct
classification,AATU,ferrochelatase,3,0.04504739362063359,0.023804742082172634
classification,NQN,MAPEG family protein,3,0.045014629163951436,0.011361507232003746
classification,JUP,HNH endonuclease domain-containing protein,3,0.044968779553025355,0.030285097178908354
classification,AMR,ASCH domain-containing protein,3,0.0449678433607489,0.01772248256561379
classification,MOZ,Ig-like domain-containing protein,3,0.04494526885363579,0.04028930125557959
classification,MXC,"L,D-transpeptidase",3,0.04492902799297466,0.02288811404347415
classification,IXM,FAD-dependent thymidylate synthase,3,0.04485132362576547,0.017871428648057578
classification,JGK,FxLYD domain-containing protein,3,0.04482854818323989,0.007450519985512105
classification,BXC,CopG family ribbon-helix-helix protein,3,0.0446285635748258,0.03888258699357047
classification,AICO,plasmid recombination protein,3,0.04444479880423873,0.005380657311036932
classification,ANWO,transporter,3,0.0443322414375788,0.03395383539415237
classification,AONZ,type I restriction endonuclease,3,0.04424000168093597,0.007776738230725073
classification,ARK,"ATPase, T2SS/T4P/T4SS family",3,0.04404642257494179,0.0322431562567047
classification,AKMR,reverse transcriptase domain-containing protein,3,0.044035531108142484,0.026880915982585157
classification,AEVX,metal-binding protein ZinT,3,0.04393992402386076,0.011476822451239297
classification,NEO,LPD7 domain-containing protein,3,0.04386461450272335,0.028430950448446117
classification,AKZF,sensor histidine kinase,3,0.04372036197290074,0.009111700913223076
classification,RET,SWIM zinc finger family protein,3,0.04365015777011619,0.01824639084870665
classification,BXY,CpaF family protein,3,0.04352516478142232,0.06300702623949644
classification,PKN,PBECR4 domain-containing protein,3,0.04352234086969229,0.004251634119157143
classification,KIQ,IS1182 family transposase,3,0.043482593463530735,0.012381251750576939
classification,AOUI,type II toxin-antitoxin system HicB family antitoxin,3,0.04316172988374018,0.005069344298268219
classification,AKEF,recombination protein NinB,3,0.04286456681072396,0.029371841632593702
classification,YMZ,conjugal transfer pilin TrbC,3,0.04271254563996791,0.023395704110980086
classification,FKB,DUF411 domain-containing protein,3,0.04257635517503049,0.03749499698273708
classification,URL,aldo/keto reductase,3,0.04238131115004377,0.01778433676150634
classification,QTO,S26 family signal peptidase,3,0.04190715440474082,0.005288222558141296
classification,JSD,HAD family hydrolase,3,0.04161028606753947,0.011372006000507688
classification,AKLT,restriction endonuclease subunit S,3,0.04153566192374283,0.026435375258272012
classification,AWV,Asp23/Gls24 family envelope stress response protein,3,0.04146746918626865,0.026158409124435796
classification,XWG,chromosome replication/partitioning protein,3,0.040774015973784605,0.01238440592030899
classification,AAFU,esterase/lipase family protein,3,0.040431859647254244,0.018629605212405604
classification,IJN,DinI family protein,3,0.04042658224547593,0.023440090966354927
classification,APML,type VI secretion lipoprotein TssJ,3,0.040161950242269505,0.025549169784216463
classification,QWQ,SDR family NAD(P)-dependent oxidoreductase,3,0.04016042013169238,0.01193109216524353
classification,AHGV,phage tail assembly protein T,3,0.040147604620826866,0.01709470185582433
classification,GJO,DUF551 domain-containing protein,3,0.04014174897668263,0.03659011637303732
classification,FDJ,DUF3892 domain-containing protein,3,0.04009994989839391,0.01496526474459563
classification,DSO,DUF2213 domain-containing protein,3,0.040064448606929405,0.031722779085872864
classification,ZWZ,efflux RND transporter periplasmic adaptor subunit,3,0.0400440207055656,0.028492052499625782
classification,SBP,TadE/TadG family type IV pilus assembly protein,3,0.04002054944550743,0.030551578777789044
classification,PUE,PadR family transcriptional regulator,3,0.039683273788543534,0.021104828852970166
classification,PDZ,ORF6N domain-containing protein,3,0.03966753193924177,0.030369555597903487
classification,THF,YciI family protein,3,0.039570356273827,0.0602357013007538
classification,AEVZ,metal-dependent hydrolase,3,0.03953611721723468,0.026328217464042136
classification,EIP,DUF2913 family protein,3,0.03950339461528922,0.0054353453497933794
classification,TIZ,YebC/PmpR family DNA-binding transcriptional regulator,3,0.039474343158423464,0.03774080259932772
classification,YUQ,crAss001_48 related protein,3,0.039469335232582656,0.03908813902359607
classification,AIBX,plasmid mobilization relaxase MbeA,3,0.039319541793431716,0.004267824312409832
classification,YOI,conjugal transfer protein TraP,3,0.039105848060493206,0.03686462036815951
classification,AMLE,sulfite exporter TauE/SafE family protein,3,0.03901833250588982,0.022207681006146666
classification,NEJ,LPD25 domain-containing protein,3,0.038934468088921204,0.00490190853430699
classification,PUH,Panacea domain-containing protein,3,0.03889316106337501,0.008692970398086556
classification,AKYI,sel1 repeat family protein,3,0.038847524439326715,0.014940587294070403
classification,BKR,CHC2 zinc finger domain-containing protein,3,0.038735550890485186,0.019633448923908083
classification,ACPC,heavy metal translocating P-type ATPase,3,0.03873196061299681,0.006136925456876981
classification,QMI,RepB protein,3,0.038726773135467,0.01757463364066863
classification,AGER,nucleoid-associated protein YejK,3,0.03841534103525235,0.007427588539240037
classification,JQK,GspH/FimT family pseudopilin,3,0.03808038331225777,0.0026995430163145213
classification,AQU,ATP/GTP-binding protein,3,0.03805955015160247,0.0037977591372182467
classification,QSG,S-layer protein,3,0.03801179600148247,0.043468915752700454
classification,FXV,DUF4752 family protein,3,0.037961529812121496,0.00470118580125019
classification,AIOW,preprotein translocase subunit SecY,3,0.037911794847163185,0.029627057578546542
classification,ALDH,serine/threonine-protein kinase,3,0.037880700449029914,0.035854904460201883
classification,FZL,DUF485 domain-containing protein,3,0.03783486946395607,0.010733532577688054
classification,YVO,cupin domain-containing protein,3,0.03769009360820429,0.008588569669265975
classification,AHCJ,phage N-6-adenine-methyltransferase,3,0.03755297175187231,0.012219455176979565
classification,APN,ATP-dependent helicase,3,0.03728450011488165,0.02723708575510885
classification,BXH,CopY/TcrY family copper transport repressor,3,0.037197935220473516,0.0072135534172929686
classification,ZAX,cysteine synthase A,3,0.03711497492057037,0.017232294270763077
classification,VGA,aminotransferase class V-fold PLP-dependent enzyme,3,0.037013161646510015,0.008134005912948444
classification,LZC,IS630 family transposase,3,0.036967045697655104,0.01072639587414047
classification,YGV,cold shock domain-containing protein,3,0.03688269297233502,0.03166934243909829
classification,IJP,DinQ-like type I toxin DqlB,3,0.03683695692353269,0.025890837752323956
classification,AHHR,phage tail tip lysozyme,3,0.03676261958047778,0.010497771804977565
classification,ALZ,APC family permease,3,0.0367130283312423,0.01868682494864102
classification,I,(2Fe-2S)-binding protein,3,0.03669358581804817,0.026184863660539962
classification,LMW,IS481 family transposase,3,0.036541498658535065,0.006234281047147759
classification,UMJ,adenosylcobalamin-dependent ribonucleoside-diphosphate reductase,3,0.03646960607178041,0.03325480621898204
classification,OGR,N-6 DNA methylase,3,0.036302446742017706,0.005755578257394952
classification,LWP,IS6-like element IS1216 family transposase,3,0.03621427714322375,0.005161148267748502
classification,ALCJ,serine--tRNA ligase,3,0.036204027309115656,0.008837086780486635
classification,IQS,EexN family lipoprotein,3,0.03616761995831586,0.0060894480760935975
classification,IKH,DnaD domain protein,3,0.03611629304984105,0.025328735842256093
classification,APTN,universal stress protein,3,0.036111923439182625,0.003564291983980852
classification,BWE,ComC/BlpC family leader-containing pheromone/bacteriocin,3,0.03582508710049738,0.01981226266843472
classification,SDJ,TerC family protein,3,0.03567573236498856,0.011144825370957297
classification,BYV,CsbD family protein,3,0.03560949360952203,0.007162575258017232
classification,AJJW,pseudouridine-5'-phosphate glycosidase,3,0.03558349939832163,0.006879328993609566
classification,OVY,NYN domain-containing protein,3,0.0355771580661261,0.006078754753538521
classification,AQDA,zeta toxin family protein,3,0.03540194285928852,0.011276672584301057
classification,BYM,Crp/Fnr family transcriptional regulator,3,0.03529850639162948,0.012102145334376015
classification,YWN,cyanase,3,0.035270420152245074,0.016027449714547004
classification,NXH,MarR family transcriptional regulator,3,0.035243385764822284,0.017311873956872
classification,QWI,SCO6880 family protein,3,0.03519386522486841,0.011293745109482608
classification,FKE,DUF4113 domain-containing protein,3,0.03519025952814637,0.01797139507188323
classification,CRI,DNA-binding transcriptional regulator,3,0.03517965970530854,0.006196944152313822
classification,AOOW,type I toxin-antitoxin system Fst family toxin,3,0.03513807688124224,0.00995941906668168
classification,SLK,TrbC/VirB2 family protein,3,0.03506755641762773,0.015206622180992203
classification,TED,YadA family autotransporter adhesin,3,0.03502936956496882,0.023491226773155547
classification,ABDE,flavin reductase family protein,3,0.035027352378051796,0.022965832769091855
classification,LYG,IS6-like element ISS1N family transposase,3,0.03493519314541264,0.022359241754277132
classification,AGGJ,nucleotide sugar dehydrogenase,3,0.03487272725881017,0.056031164596021636
classification,AOON,type I restriction-modification system subunit M,3,0.03482856100228392,0.006488315968242514
classification,SET,Ti-type conjugative transfer relaxase TraA,3,0.034594661838303085,0.020540816715905904
classification,LIG,IS30-like element ISLpl1 family transposase,3,0.034424086439408134,0.002861865444940698
classification,ILU,DotU family type IV/VI secretion system protein,3,0.03440426281177474,0.0358192308446334
classification,AENU,maleylacetoacetate isomerase,3,0.034308086827987805,0.018770932755344902
classification,VFV,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,3,0.03424439285382696,0.024867051102397446
classification,AETD,membrane protein,3,0.03411454675687086,0.016510365086720623
classification,ANUH,transglycosylase SLT domain-containing protein,3,0.034058103106881565,0.013519176889617573
classification,AKJI,replication/maintenance protein RepL,3,0.03404043352577308,0.005354462438456285
classification,WEI,beta strand repeat-containing protein,3,0.034006946541925896,0.025735247653095455
classification,TTA,YolD-like family protein,3,0.03390348553609957,0.0025516410469403608
classification,AJPG,putative holin-like toxin,3,0.03384047014283844,0.021853269786668243
classification,YSB,copper ion binding protein,3,0.0337539350073019,0.0008772478977057089
classification,XDL,carbohydrate ABC transporter permease,3,0.03358934192974086,0.010389088069707016
classification,PNC,PHP domain-containing protein,3,0.03349881413057784,0.01811704403971392
classification,JUE,HK97 gp10 family phage protein,3,0.03337653689678925,0.01726262731844973
classification,ABUD,glutamate decarboxylase,3,0.03329305546977664,0.03748194036792199
classification,ANHW,toll/interleukin-1 receptor domain-containing protein,3,0.03328681283069376,0.020124834976091348
classification,APU,ATP-dependent nuclease,3,0.033021741866064123,0.0076349776480953
classification,PCE,O-antigen ligase family protein,3,0.03298571402389499,0.01051119355746597
classification,AMUR,tape measure protein,3,0.03294109812612858,0.019281764254095654
classification,GIA,DUF5388 domain-containing protein,3,0.03291897925638435,0.018001801081203223
classification,PWF,PefC/AfrB family outer membrane usher protein,3,0.03290833831980888,0.003964455190982461
classification,ANEZ,thioredoxin family protein,3,0.032873854890329214,0.01617272191190263
classification,NXM,MarR family winged helix-turn-helix transcriptional regulator,3,0.03273320026935274,0.010583423363051554
classification,IIU,DegV family protein,3,0.03269775087774448,0.018457118076505224
classification,TJW,YejL family protein,3,0.03269406022982991,0.0026949006076494183
classification,FLO,DUF4156 domain-containing protein,3,0.032666838080945636,0.05062498185675487
classification,QTM,S24 family peptidase,3,0.032663638102723096,0.009829134702893358
classification,AHLU,pheromone-responsive regulatory protein R,3,0.03253163585199877,0.015310138287247728
classification,AKJT,resolvase,3,0.032516933892472864,0.01030649713900698
classification,PIB,P-type DNA transfer ATPase VirB11,3,0.032507368119012454,0.013741903199395984
classification,YQN,conjugative transfer signal peptidase TraF,3,0.03247701851256587,0.008595736350766558
classification,ILO,DotA/TraY family protein,3,0.03225645050300973,0.0394225224434931
classification,ABXW,glutathione synthase,3,0.032237992138032544,0.04337190409777491
classification,SRF,UPF0175 family protein,3,0.032188446281260046,0.008109414660718448
classification,ALEG,short chain dehydrogenase,3,0.0321186831584832,0.0028300093264470604
classification,ESY,DUF334 domain-containing protein,3,0.031877529552439034,0.027241474276329752
