COG_category,Code,Product_from_GBFF_major,assignment_status,n_CDS_instances,COG_coverage,dominant_COG_fraction
J,AMTA,tRNA-modifying protein YgfZ,high_confidence,12.0,1.0,0.5833333333333334
J,AMTD,tRNA/rRNA methyltransferase,high_confidence,16.0,1.0,0.75
J,AMTE,tRNA1(Val) (adenine(37)-N6)-methyltransferase,high_confidence,38.0,1.0,0.8421052631578947
L,AMTE,tRNA1(Val) (adenine(37)-N6)-methyltransferase,high_confidence,38.0,1.0,0.8421052631578947
L,AMTX,tail fiber assembly protein,high_confidence,794.0,0.9785894206549118,0.9987129987129988
L,AMTY,tail fiber domain-containing protein,high_confidence,593.0,0.6812816188870152,0.8044554455445545
L,AMTZ,tail fiber protein,high_confidence,386.0,0.3134715025906736,0.768595041322314
J,AMUQ,tannase/feruloyl esterase family alpha/beta hydrolase,ambiguous,115.0,0.5826086956521739,0.3432835820895522
L,AMUR,tape measure protein,high_confidence,732.0,0.9986338797814208,0.6785225718194254
L,AMVF,tectonin domain-containing protein,low_count,5.0,0.6,0.3333333333333333
K,AMWB,tellurite resistance TerB family protein,high_confidence,599.0,0.998330550918197,0.7558528428093646
K,AMWY,telomere-associated protein Tap,high_confidence,46.0,1.0,1.0
L,AMWZ,telomere-binding protein,low_count,3.0,1.0,1.0
L,AMXI,terminase,high_confidence,485.0,0.1979381443298969,0.8958333333333334
L,AMXK,terminase ATPase subunit family protein,high_confidence,8.0,1.0,0.75
L,AMXN,terminase endonuclease subunit,high_confidence,6.0,1.0,0.5
K,AMXO,terminase family protein,high_confidence,11.0,1.0,0.8181818181818182
L,AMXP,terminase gpA endonuclease subunit,high_confidence,16.0,1.0,0.625
L,AMXQ,terminase gpP N-terminus-related DNA-binding protein,low_count,7.0,0.4285714285714285,0.6666666666666666
K,AMXR,terminase large subunit,high_confidence,92.0,0.9891304347826086,0.9230769230769232
L,AMXS,terminase large subunit domain-containing protein,high_confidence,67.0,0.9552238805970148,0.9375
L,AMXT,terminase small subunit,high_confidence,85.0,0.8588235294117647,0.863013698630137
J,AMZG,tetracycline resistance ribosomal protection mosaic protein Tet(O/32/O),low_count,1.0,1.0,1.0
J,AMZK,tetracycline resistance ribosomal protection protein Tet(M),low_count,3.0,1.0,1.0
J,AMZM,tetracycline resistance ribosomal protection protein Tet(S),low_count,1.0,1.0,1.0
K,AMZQ,tetracycline resistance transcriptional repressor TetR(A),high_confidence,23.0,1.0,1.0
K,AMZR,tetracycline resistance transcriptional repressor TetR(B),high_confidence,17.0,1.0,1.0
K,AMZT,tetracycline resistance transcriptional repressor TetR(D),high_confidence,15.0,1.0,1.0
K,AMZV,tetracycline resistance transcriptional repressor TetR(G),low_count,1.0,1.0,1.0
K,AMZX,tetracycline resistance transcriptional repressor TetR(Y),low_count,1.0,1.0,1.0
K,ANAD,tetracyline resistance-associated transcriptional repressor TetC,high_confidence,6.0,1.0,1.0
K,ANBB,tetrathionate respiration response regulator TtrR,low_count,4.0,1.0,1.0
K,ANBE,tetratricopeptide repeat protein,high_confidence,2099.0,0.8384945212005717,0.5198863636363636
L,ANBE,tetratricopeptide repeat protein,high_confidence,2099.0,0.8384945212005717,0.5198863636363636
J,ANBT,thermonuclease family protein,high_confidence,438.0,0.9223744292237442,0.9851485148514852
L,ANBT,thermonuclease family protein,high_confidence,438.0,0.9223744292237442,0.9851485148514852
K,ANCA,thiaminase II,high_confidence,53.0,1.0,0.9622641509433962
J,ANGN,threonine--tRNA ligase,high_confidence,82.0,1.0,1.0
K,ANHB,thrombospondin type 3 repeat-containing protein,high_confidence,49.0,1.0,0.9183673469387756
L,ANHR,tol-pal system YbgF family protein,low_count,3.0,1.0,0.6666666666666666
J,ANHW,toll/interleukin-1 receptor domain-containing protein,high_confidence,85.0,0.8117647058823529,0.8695652173913043
K,ANHW,toll/interleukin-1 receptor domain-containing protein,high_confidence,85.0,0.8117647058823529,0.8695652173913043
L,ANHW,toll/interleukin-1 receptor domain-containing protein,high_confidence,85.0,0.8117647058823529,0.8695652173913043
L,ANID,topoisomerase C-terminal repeat-containing protein,low_count,8.0,0.375,1.0
L,ANIE,topoisomerase DNA-binding C4 zinc finger domain-containing protein,high_confidence,14.0,0.6428571428571429,0.5555555555555556
L,ANII,toprim domain-containing protein,high_confidence,293.0,0.7918088737201365,0.5
K,ANIM,toxin,high_confidence,29.0,0.9655172413793104,0.7142857142857143
K,ANIZ,toxin TcdB middle/N-terminal domain-containing protein,low_count,2.0,1.0,0.5
K,ANJK,toxin production/motility transcriptional repressor RstA,low_count,1.0,1.0,1.0
J,ANKT,trans-aconitate 2-methyltransferase,ambiguous,74.0,0.972972972972973,0.375
L,ANKT,trans-aconitate 2-methyltransferase,ambiguous,74.0,0.972972972972973,0.375
J,ANLD,transcription antitermination factor NusB,high_confidence,38.0,1.0,0.9736842105263158
K,ANLD,transcription antitermination factor NusB,high_confidence,38.0,1.0,0.9736842105263158
K,ANLE,transcription antitermination protein NusB,low_count,3.0,1.0,1.0
K,ANLF,transcription antiterminator,high_confidence,12.0,1.0,0.9166666666666666
K,ANLK,transcription antiterminator/RNA stability regulator CspE,high_confidence,22.0,1.0,1.0
K,ANLL,transcription elongation factor,low_count,4.0,0.75,1.0
K,ANLM,transcription elongation factor GreA,high_confidence,120.0,1.0,1.0
K,ANLO,transcription elongation factor GreB,high_confidence,18.0,1.0,1.0
K,ANLP,transcription elongation factor NusA,low_count,1.0,1.0,1.0
K,ANLQ,transcription elongation factor Spt5,low_count,1.0,1.0,1.0
K,ANLR,transcription elongation factor subunit Spt4,low_count,2.0,1.0,1.0
K,ANLT,transcription factor,low_count,7.0,0.1428571428571428,1.0
K,ANLU,transcription factor E,low_count,1.0,1.0,1.0
K,ANLW,transcription factor S,low_count,4.0,1.0,1.0
K,ANMB,transcription initiation factor IIB,high_confidence,49.0,1.0,1.0
K,ANME,transcription initiation factor IIB family protein,high_confidence,62.0,0.9838709677419356,1.0
K,ANMI,transcription modulator YdgT,high_confidence,9.0,1.0,0.6666666666666666
K,ANML,transcription termination factor NusA,high_confidence,40.0,1.0,1.0
K,ANMN,transcription termination factor Rho,high_confidence,47.0,1.0,1.0
K,ANMO,transcription termination/antitermination NusG family protein,high_confidence,16.0,0.5625,1.0
K,ANMP,transcription termination/antitermination protein NusA,low_count,1.0,1.0,1.0
K,ANMQ,transcription termination/antitermination protein NusG,high_confidence,60.0,0.9666666666666668,1.0
L,ANMR,transcription-repair coupling factor,high_confidence,50.0,1.0,1.0
K,ANMS,transcription/translation regulatory transformer protein RfaH,high_confidence,20.0,1.0,0.95
K,ANMW,transcriptional activator NhaR,high_confidence,14.0,1.0,1.0
K,ANMX,transcriptional activator Rem,low_count,4.0,1.0,1.0
K,ANNE,transcriptional activator protein RasR,high_confidence,54.0,1.0,1.0
K,ANNG,transcriptional antiterminator BglG,low_count,4.0,1.0,1.0
K,ANNL,transcriptional regulator,ambiguous,1935.0,0.5746770025839794,0.4955035971223021
L,ANNL,transcriptional regulator,ambiguous,1935.0,0.5746770025839794,0.4955035971223021
K,ANNN,transcriptional regulator AhrC/ArgR,low_count,1.0,1.0,1.0
K,ANNO,transcriptional regulator AlpR,low_count,1.0,1.0,1.0
K,ANNP,transcriptional regulator ArgR,high_confidence,9.0,1.0,1.0
K,ANNR,transcriptional regulator AsnC,high_confidence,7.0,1.0,1.0
K,ANNS,transcriptional regulator BetI,high_confidence,59.0,1.0,0.9661016949152542
K,ANNU,transcriptional regulator BolA,high_confidence,7.0,1.0,0.7142857142857143
K,ANNZ,transcriptional regulator CecR,high_confidence,8.0,1.0,1.0
K,ANOA,transcriptional regulator ChbR,high_confidence,8.0,1.0,1.0
K,ANOD,transcriptional regulator CtsR,low_count,1.0,1.0,1.0
K,ANOE,transcriptional regulator CynR,high_confidence,30.0,1.0,1.0
K,ANOG,transcriptional regulator DagR,low_count,3.0,1.0,1.0
K,ANOH,transcriptional regulator DdaR,low_count,1.0,1.0,1.0
K,ANOK,transcriptional regulator EbgR,high_confidence,7.0,1.0,1.0
K,ANOL,transcriptional regulator ExuR,high_confidence,5.0,1.0,1.0
K,ANON,transcriptional regulator FeaR,high_confidence,7.0,1.0,1.0
K,ANOO,transcriptional regulator FilR1 domain-containing protein,low_count,3.0,1.0,1.0
K,ANOR,transcriptional regulator FnrL,low_count,4.0,1.0,1.0
K,ANOT,transcriptional regulator FtrA,high_confidence,15.0,1.0,1.0
K,ANOX,transcriptional regulator GcvA,high_confidence,255.0,1.0,1.0
K,ANOY,transcriptional regulator GenR,low_count,1.0,1.0,1.0
K,ANPA,transcriptional regulator GlcC,high_confidence,14.0,1.0,1.0
K,ANPD,transcriptional regulator GutM,high_confidence,25.0,0.92,1.0
K,ANPE,transcriptional regulator HexR,high_confidence,8.0,1.0,1.0
K,ANPF,transcriptional regulator HilA,low_count,4.0,1.0,1.0
K,ANPG,transcriptional regulator HilD,low_count,4.0,1.0,1.0
K,ANPH,transcriptional regulator HrpB,high_confidence,86.0,1.0,1.0
K,ANPL,transcriptional regulator LasR,low_count,1.0,1.0,1.0
K,ANPN,transcriptional regulator LdtR,low_count,3.0,1.0,1.0
K,ANPO,transcriptional regulator LeuO,high_confidence,8.0,1.0,1.0
K,ANPR,transcriptional regulator LldR,high_confidence,10.0,1.0,1.0
K,ANPT,transcriptional regulator LrhA,high_confidence,8.0,1.0,1.0
K,ANPX,transcriptional regulator LsrR,high_confidence,10.0,1.0,1.0
K,ANQA,transcriptional regulator MelR,high_confidence,11.0,1.0,0.9090909090909092
K,ANQC,transcriptional regulator MetR,low_count,1.0,1.0,1.0
K,ANQF,transcriptional regulator MntR,low_count,2.0,1.0,1.0
K,ANQG,transcriptional regulator MrkI,low_count,2.0,1.0,1.0
K,ANQH,transcriptional regulator NanR,high_confidence,140.0,1.0,1.0
K,ANQJ,transcriptional regulator NodD1,high_confidence,51.0,1.0,1.0
K,ANQK,transcriptional regulator NodD2,high_confidence,50.0,1.0,1.0
K,ANQL,transcriptional regulator NodD3,high_confidence,40.0,1.0,1.0
K,ANQO,transcriptional regulator NrdR,high_confidence,33.0,1.0,1.0
K,ANQT,transcriptional regulator PlcR,low_count,1.0,1.0,1.0
K,ANQU,transcriptional regulator PocR,low_count,3.0,1.0,1.0
K,ANQX,transcriptional regulator PtsJ,high_confidence,11.0,1.0,1.0
K,ANQY,transcriptional regulator RcsA,high_confidence,15.0,0.9333333333333332,1.0
K,ANRB,transcriptional regulator RtsB,low_count,3.0,1.0,1.0
K,ANRC,transcriptional regulator SdiA,high_confidence,13.0,1.0,1.0
K,ANRI,transcriptional regulator SlyA,high_confidence,13.0,1.0,1.0
K,ANRL,transcriptional regulator SprB,low_count,4.0,1.0,1.0
K,ANRN,transcriptional regulator SpxA,high_confidence,13.0,1.0,1.0
K,ANRQ,transcriptional regulator TctD,high_confidence,5.0,1.0,0.8
K,ANRR,transcriptional regulator TdcA,high_confidence,8.0,1.0,1.0
K,ANRU,transcriptional regulator TraR,low_count,2.0,1.0,1.0
K,ANRV,transcriptional regulator TrmB,low_count,1.0,1.0,1.0
K,ANRW,transcriptional regulator TyrR,high_confidence,10.0,1.0,1.0
K,ANRX,transcriptional regulator UhpA,high_confidence,9.0,1.0,1.0
K,ANRY,transcriptional regulator VisN,low_count,4.0,1.0,1.0
K,ANRZ,transcriptional regulator VisR,low_count,4.0,1.0,1.0
K,ANSB,transcriptional regulator YeiL,low_count,3.0,1.0,0.6666666666666666
K,ANSN,"transcriptional regulator, SarA/Rot family",low_count,2.0,1.0,1.0
K,ANSQ,"transcriptional regulator, XRE family protein",high_confidence,11.0,1.0,1.0
K,ANSR,transcriptional regulator-like protein,low_count,1.0,1.0,1.0
K,ANST,transcriptional repressor,high_confidence,34.0,0.6470588235294118,0.9545454545454546
K,ANSU,transcriptional repressor AgaR,low_count,4.0,1.0,1.0
K,ANSZ,transcriptional repressor LexA,high_confidence,71.0,1.0,1.0
K,ANTA,transcriptional repressor MprA,high_confidence,8.0,1.0,1.0
K,ANTF,transcriptional repressor TraM,high_confidence,27.0,0.7407407407407407,0.55
L,ANUH,transglycosylase SLT domain-containing protein,high_confidence,540.0,0.9648148148148148,0.9136276391554704
K,ANUL,transition state genes transcriptional regulator AbrB,low_count,1.0,1.0,1.0
J,ANUS,translation elongation factor 4,high_confidence,46.0,1.0,0.7608695652173914
J,ANUT,translation elongation factor EF-1 subunit alpha,low_count,4.0,1.0,1.0
J,ANUV,translation elongation factor Ts,high_confidence,48.0,1.0,1.0
J,ANUX,translation factor GTPase family protein,high_confidence,6.0,1.0,1.0
J,ANUY,translation initiation factor,high_confidence,5.0,1.0,1.0
J,ANVD,translation initiation factor IF-1,high_confidence,157.0,1.0,1.0
J,ANVE,translation initiation factor IF-2,high_confidence,42.0,0.9047619047619048,1.0
J,ANVF,translation initiation factor IF-2 N-terminal domain-containing protein,low_count,2.0,1.0,0.5
J,ANVG,translation initiation factor IF-2 associated domain-containing protein,low_count,2.0,1.0,1.0
J,ANVH,translation initiation factor IF-2 subunit alpha,low_count,1.0,1.0,1.0
J,ANVI,translation initiation factor IF-2 subunit beta,low_count,1.0,1.0,1.0
J,ANVJ,translation initiation factor IF-2 subunit gamma,low_count,1.0,1.0,1.0
J,ANVK,translation initiation factor IF-3,high_confidence,51.0,1.0,1.0
J,ANVL,translation initiation factor IF-5A,low_count,5.0,0.8,1.0
J,ANVM,translation initiation factor IF-6,low_count,1.0,1.0,1.0
J,ANVN,translation initiation factor Sui1,high_confidence,7.0,1.0,1.0
J,ANVO,translation initiation factor eIF-1A,high_confidence,8.0,1.0,1.0
J,ANVP,translation initiation factor eIF-2B,low_count,3.0,1.0,1.0
J,ANVR,translationally-controlled tumor protein,high_confidence,5.0,1.0,0.8
K,ANVT,translesion error-prone DNA polymerase V autoproteolytic subunit,high_confidence,106.0,1.0,0.8207547169811321
L,ANVT,translesion error-prone DNA polymerase V autoproteolytic subunit,high_confidence,106.0,1.0,0.8207547169811321
L,ANVW,translesion error-prone DNA polymerase V subunit UmuC,high_confidence,35.0,1.0,0.9714285714285714
L,ANWO,transporter,high_confidence,345.0,0.936231884057971,0.6563467492260062
K,ANWS,transporter substrate-binding domain-containing protein,high_confidence,1413.0,0.9907997169143666,0.9857142857142858
L,ANWS,transporter substrate-binding domain-containing protein,high_confidence,1413.0,0.9907997169143666,0.9857142857142858
K,ANWT,transporter substrate-binding protein,high_confidence,28.0,1.0,0.9285714285714286
J,ANWV,transposase,high_confidence,3533.0,0.9128219643362582,0.93984496124031
K,ANWV,transposase,high_confidence,3533.0,0.9128219643362582,0.93984496124031
L,ANWV,transposase,high_confidence,3533.0,0.9128219643362582,0.93984496124031
L,ANWW,transposase DNA-binding-containing protein,high_confidence,12.0,0.6666666666666666,1.0
L,ANXC,transposase domain-containing protein,high_confidence,61.0,0.819672131147541,0.78
K,ANXD,transposase family protein,high_confidence,342.0,0.8654970760233918,0.6621621621621622
L,ANXD,transposase family protein,high_confidence,342.0,0.8654970760233918,0.6621621621621622
L,ANXG,transposase-like zinc-binding domain-containing protein,low_count,1.0,1.0,1.0
K,ANXU,trehalose operon repressor,high_confidence,7.0,1.0,1.0
K,ANXV,trehalose operon repressor TreR,high_confidence,10.0,1.0,1.0
K,ANYI,tricarballylate utilization LysR family transcriptional regulator TcuR,low_count,3.0,1.0,1.0
L,ANYQ,trifunctional transcriptional activator/DNA repair protein Ada/methylated-DNA--[protein]-cysteine S-methyltransferase,low_count,1.0,1.0,1.0
K,ANYR,trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase,high_confidence,61.0,1.0,0.8852459016393442
J,AOBH,triose-phosphate isomerase family protein,low_count,4.0,1.0,0.5
K,AOBU,trp RNA-binding attenuation protein MtrB,low_count,2.0,1.0,1.0
K,AOBW,trp operon repressor,high_confidence,7.0,1.0,1.0
J,AOCG,trypsin-like peptidase domain-containing protein,high_confidence,122.0,0.9672131147540984,0.7627118644067796
K,AOCG,trypsin-like peptidase domain-containing protein,high_confidence,122.0,0.9672131147540984,0.7627118644067796
J,AODA,tryptophan--tRNA ligase,high_confidence,92.0,1.0,1.0
L,AODH,tubulin-like doman-containing protein,high_confidence,13.0,0.6153846153846154,0.5
K,AOEE,twitching motility response regulator PilG,low_count,4.0,1.0,1.0
K,AOEG,two component system response regulator,low_count,4.0,1.0,1.0
K,AOEL,two-component regulator propeller domain-containing protein,high_confidence,17.0,1.0,0.7058823529411765
K,AOEQ,two-component response regulator DpiA,low_count,4.0,1.0,1.0
K,AOFJ,two-component system response regulator,high_confidence,18.0,0.9444444444444444,0.8823529411764706
K,AOFL,two-component system response regulator ArcA,high_confidence,8.0,1.0,0.875
K,AOFM,two-component system response regulator BaeR,high_confidence,11.0,1.0,1.0
K,AOFN,two-component system response regulator BasR,low_count,4.0,1.0,1.0
K,AOFO,two-component system response regulator BtsR,high_confidence,32.0,1.0,0.59375
K,AOFR,two-component system response regulator CreB,high_confidence,12.0,1.0,0.5833333333333334
K,AOFU,two-component system response regulator DcuR,high_confidence,13.0,1.0,1.0
K,AOFY,two-component system response regulator GlrR,ambiguous,7.0,1.0,0.4285714285714285
K,AOGA,two-component system response regulator KdpE,high_confidence,14.0,1.0,1.0
K,AOGB,two-component system response regulator LetA,low_count,1.0,1.0,1.0
K,AOGG,two-component system response regulator MctR,low_count,1.0,1.0,1.0
K,AOGH,two-component system response regulator MisR,low_count,2.0,1.0,1.0
K,AOGJ,two-component system response regulator NarL,high_confidence,33.0,1.0,1.0
K,AOGM,two-component system response regulator OmpR,high_confidence,13.0,1.0,0.9230769230769232
K,AOGO,two-component system response regulator PhoP,high_confidence,14.0,1.0,0.8571428571428571
K,AOGP,two-component system response regulator PmrA,high_confidence,7.0,1.0,0.5714285714285714
K,AOGU,two-component system response regulator RssB,high_confidence,28.0,1.0,0.7142857142857143
K,AOGV,two-component system response regulator RstA,high_confidence,9.0,1.0,0.8888888888888888
K,AOGW,two-component system response regulator SapR,low_count,1.0,1.0,1.0
K,AOGZ,two-component system response regulator TorR,high_confidence,9.0,1.0,0.8888888888888888
K,AOHB,two-component system response regulator VraR,low_count,1.0,1.0,1.0
K,AOHJ,two-component system response regulator YpdB,low_count,2.0,1.0,1.0
K,AOKD,type 1 fimbria switch DNA invertase FimB,high_confidence,5.0,1.0,1.0
